Data Type,,,NCIH1395,RT4,NCIH1993,CALU3,HPAC,CORL23,BTFC905,HCT15,MDAMB468,OVCAR3,IGROV1,NCIH727,NCIH1437,KM12,HCC1395,NCIH2122,ACHN,SW620,SHP77,CORL88A,HARA,EKVX,NCIH1975,NCIH2170,NCIH441,SW156,SW1573,HT29,PC14PE6,NCIH2135,MCF7,HT1376,NCIH1666,HCC1937,SBC5,NCIH1299,PANC0813,NCIH2291,HT1197,NCIH1869,BXPC3,CHAGOK1,VMCUB1,NCIH460,NCIH2073,MIAPACA2,HCC1806,HOP92,A427,KP4,SKMEL2,HCC70,MDAMB435S,EBC1,PC9,NCIH322M,NCIH1792,UMC11,T47D,NCIH526,NCIH209,DMS114,DMS53,HCT116,NCIH226,NCIH460DNP53,A549,NCIH1734,HCC15,M14,UMUC3,CAKI1,NCIH2085,A498,7860,647V,NCIH1650,EPLC272H,NCIH661,PANC0403,NCIH446,CAL51,PANC1,UACC257,NCIH3255,LOXIMVI,UACC62,NCIH358,HCC38,SNB75,NCIH1755,NCIH1838,NCIH1793,A704,PANC0327,NCIH522,NCIH2444,SU8686,SUM149PT,NCIH838,RXF393,OVCAR4,977,HDQP1,NCIH292,5637,KU1919,PC3,SF268,NCIH23,MGHU3,SN12C,CALU1,MDAMB231,HCC1187,NCIH520,LK2,SCABER,SW780,SF295,RERFLCSQ1,NCIH2228,LUDLU1,KNS62,NCIH2030,NCIH2126,NCIH647,SKMES1,DU145,NCIH1651,NCIH146,K562,DU4475,J82,MALME3M,769P,COLO205,HL60,SKMEL5,ASPC1,HX147,NCIH510,T24,NCIH810,BT549,CORL279,NCIH596,CALU6,HS578T,MDAMB436,NCIH1048,NCIH2342,RPMI8226,NCIH2171,MOLT4,CCRFCEM,NCIH82,NCIH1155,SR8714,SKLU1,184A1,SW900,NCIH2347,NCIH1693,UO31,HOP62,OVCAR8,SF539,BT20,SKOV3,RERFLCA1,NCIH1563,MDAMB157,HCC1143,NCIH2009,OVCAR5,NCIH1703,NCIH2172,NCIH345,NCIH2286
,,FAM83H-AS1,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.040122465,-0.040122465,-0.040122465,-0.040122465,-0.040122465,-0.040122465,-0.040122465,-0.040122465,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343,-0.073427343
,,CD274,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,-0.596059012,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,0.726200141,-0.767633279,-0.767633279,-0.767633279,-0.767633279,-0.767633279,-0.767633279,-0.767633279,-0.767633279,-0.767633279,-0.767633279,-0.767633279,-0.767633279,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,0.424821502,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502,-0.396005502
,,RP11-4E23.2,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.619554251,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.001371837,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607
,,BMS1P10,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.698315861,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.792351484,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,0.597137681,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,-0.582057557,0.671964945,0.671964945,0.671964945,0.671964945,0.671964945,0.671964945,0.671964945,0.671964945,0.671964945,0.671964945,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.004310414,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257,-0.329854257
,,BMS1P11,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.727041078,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.660637422,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.007986057,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605,-0.183000605
,,C9orf169,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.459039581,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.549809704,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.00948458,-0.010096843,-0.010096843,-0.010096843,-0.010096843,-0.010096843,-0.010096843,-0.010096843,-0.010096843,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583,-0.189387583
,,LINC00704,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,-0.636991441,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,0.567529967,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,-0.001569902,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441,0.636991441
,,LINC00705,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.83156313,0.83156313,0.83156313,0.83156313,0.83156313,0.83156313,0.83156313,0.83156313,0.83156313,0.83156313,0.83156313,0.83156313,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.84098892,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,0.909313789,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.006192664,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698,-0.884179698
,,CASC10,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.658185768,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,0.597074583,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.604880547,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.658185768,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.002394851,-0.02877307,-0.02877307,-0.02877307,-0.02877307,-0.02877307,-0.02877307,-0.02877307,-0.02877307,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233,-0.621465233
,,MPP7,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,0.452107987,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.127066271,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.278701829,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.00969675,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987,-0.452107987
