Name,Class,C:DB,Formula,HS578T_NoLab_1_1.raw(F36),HS578T_NoLab_1_2.raw(F37),HS578T_NoLab_2_1.raw(F39),HS578T_NoLab_2_2.raw(F40),HS578T_NoLab_3_1.raw(F41),HS578T_NoLab_3_2.raw(F42),OVCAR5_NoLab_1_1.raw(F138),OVCAR5_NoLab_1_2.raw(F139),OVCAR5_NoLab_2_1.raw(F141),OVCAR5_NoLab_2_2.raw(F142),OVCAR5_NoLab_3_1.raw(F143),OVCAR5_NoLab_3_2.raw(F144),SF539_NoLab_1_1.raw(F159),SF539_NoLab_1_2.raw(F160),SF539_NoLab_2_1.raw(F162),SF539_NoLab_2_2.raw(F163),SF539_NoLab_3_1.raw(F164),SF539_NoLab_3_2.raw(F165),SKMEL5_NoLab_1_1.raw(F180),SKMEL5_NoLab_1_2.raw(F181),SKMEL5_NoLab_2_1.raw(F183),SKMEL5_NoLab_2_2.raw(F184),SKMEL5_NoLab_3_1.raw(F185),SKMEL5_NoLab_3_2.raw(F186),HCT15_NoLab_1_1.raw(F15),HCT15_NoLab_1_2.raw(F16),HCT15_NoLab_2_1.raw(F18),HCT15_NoLab_2_2.raw(F19),HCT15_NoLab_3_1.raw(F20),HCT15_NoLab_3_2.raw(F21),NCIH460_NoLab_1_1.raw(F96),NCIH460_NoLab_1_2.raw(F97),NCIH460_NoLab_2_1.raw(F99),NCIH460_NoLab_2_2.raw(F100),NCIH460_NoLab_3_1.raw(F101),NCIH460_NoLab_3_2.raw(F102),OVCAR3_NoLab_1_1.raw(F117),OVCAR3_NoLab_1_2.raw(F118),OVCAR3_NoLab_2_1.raw(F120),OVCAR3_NoLab_2_2.raw(F121),OVCAR3_NoLab_3_1.raw(F122),OVCAR3_NoLab_3_2.raw(F123),SW620_NoLab_1_1.raw(F201),SW620_NoLab_1_2.raw(F202),SW620_NoLab_2_1.raw(F204),SW620_NoLab_2_2.raw(F205),SW620_NoLab_3_1.raw(F206),SW620_NoLab_3_2.raw(F207),T47D_NoLab_1_1.raw(F222),T47D_NoLab_1_2.raw(F223),T47D_NoLab_2_1.raw(F225),T47D_NoLab_2_2.raw(F226),T47D_NoLab_3_1.raw(F227),T47D_NoLab_3_2.raw(F228)
PC 28:0e; PC 18:0e/10:0; [M+H]+,Ether PC, 28:0e,C36 H74 N O7 P,47.97925619,46.78720161,34.4638884,36.59049526,55.81109732,60.47508284,14.56127028,12.67501751,9.471821045,9.382376479,11.17053407,10.06088902,73.77302978,72.01152789,65.89149321,66.70601524,90.61510626,82.38889118,14.28619163,12.83636297,11.37068731,11.69400737,12.51801741,13.31655899,1.674131809,1.622015877,2.240670926,2.057195438,3.289638924,3.169034579,8.213342428,7.65155268,5.570709851,5.538287901,6.404463974,6.580628203,107.8378593,125.8574685,75.75106559,73.94776754,105.2478741,117.5910104,18.18025728,17.73960125,21.85564201,22.48095152,51.63169568,53.04416179,0.044271031,0.055237548,0.051006316,0.059974358,0.051577049,0.060605166
PC 28:1; PC 14:0-14:1; [M+H]+,PC , 28:1,C36 H70 N O8 P,1.350075191,1.427657934,0.999899133,1.531007131,1.021101185,0.975558413,0.661201532,0.638792787,0.503378464,0.586749772,0.576014224,0.700440571,5.19636361,5.361222779,5.732554563,4.960046367,6.418364177,5.909925826,69.56887418,64.42673355,56.22557799,58.53918621,60.04671322,60.93515541,0.107613825,0.115408649,0.140214862,0.14340768,0.140647962,0.150836657,1.081158949,1.296164946,1.288166247,1.412229808,1.283360075,1.339612541,10.22534851,17.31236659,11.7997949,9.92943388,9.403649301,11.97334912,15.18516822,8.162563026,8.179500982,11.26008307,7.740850651,13.23513058,0.801839885,0.809290814,0.774206951,0.813082023,1.002668465,0.974156388
PC 28:1e; PC 16:1e/12:0; [M+H]+,Ether PC, 28:1e,C36 H72 N O7 P,3.093499472,2.955135771,2.319710025,2.712520406,3.232854047,3.501710763,0.631624553,0.681599825,0.507768548,0.511609628,0.572863492,0.595455511,4.188188009,5.331978854,4.484873531,4.096475842,4.403143815,4.642887437,1.561874464,1.488805513,1.104364481,1.21377194,1.309877749,1.431125103,0.234694664,0.243004362,0.316035804,0.28983415,0.487442434,0.49661052,1.724971051,1.824304613,1.313826398,1.384903887,1.564819828,1.398056879,13.33027524,12.78097702,8.500781873,6.463834952,9.245047874,8.094990103,1.822516926,1.790632769,2.326068887,2.254759404,5.406578281,5.733818028,0.053072495,0.049434961,0.053507021,0.04833293,0.048525122,0.049548762
PC 29:0; PC 14:0-15:0; [M+H]+,PC , 29:0,C37 H74 N O8 P,26.78695692,26.87280971,23.62056372,24.58552139,20.76469575,21.60301382,6.220279553,5.772594387,5.351810169,5.5843016,5.370727005,5.62429501,13.24203209,15.05143855,12.84043283,13.91688104,15.63484738,14.59558753,47.06650101,43.54083304,40.6648412,43.49193989,41.26642235,43.84362685,0.555694159,0.577981154,0.731158973,0.634069435,0.756783546,0.780203405,5.158055541,5.630915681,6.562151816,5.935348151,6.825390781,6.535597148,35.87859611,39.46390743,33.69205173,36.45155189,35.62936385,37.81861542,24.40660105,18.28024445,15.84754374,17.68863916,17.17861868,16.52430392,5.40999838,5.038935478,5.149690731,4.919579498,6.120321671,5.830865175
PC 29:0e; PC 16:0e/13:0; [M+H]+,Ether PC, 29:0e,C37 H76 N O7 P,17.06860169,15.97867981,9.164304134,10.61615818,19.76030892,20.73612915,1.365089021,1.193152254,1.031597063,1.121200099,1.050850044,1.087048989,3.094263328,3.32927328,3.712669476,3.185372021,4.372578236,4.154210332,1.19841181,1.4697301,0.860203705,1.148368974,1.052108071,1.330993727,0.412562908,0.4007002,0.547041284,0.482343564,1.092740948,1.092850227,0.386832969,0.317048683,0.35777687,0.306840306,0.382768271,0.294481049,40.39048375,42.14717023,20.26291484,20.14609437,33.49109871,35.3586429,2.641600679,1.876496294,3.95802276,2.992429728,12.98125316,13.17727285,0.059200768,0.051883384,0.048460213,0.047331751,0.052781158,0.054826234
PC 30:0; PC 14:0-16:0; [M+H]+,PC , 30:0,C38 H76 N O8 P,970.7686782,895.2911801,868.4790013,902.1636332,804.3171212,815.0206467,261.3977241,248.6717866,235.9735744,236.377157,229.2097977,237.2547976,735.867274,740.2820769,741.8512913,687.5523907,834.9287962,760.1828868,1310.835184,1277.079114,1137.371233,1222.23598,1134.717246,1256.483008,22.12596013,20.94176984,26.48166351,25.23678659,26.25464887,26.6358279,336.2779641,320.0403956,299.807426,330.7857238,340.8110107,318.7374024,1182.266725,1292.485809,1145.860237,1150.53552,1118.509961,1135.787228,627.9721707,620.1430351,586.1006921,572.7379698,574.8333024,557.7546922,127.4766841,119.9557915,114.9795357,111.6531325,133.3827585,133.2841135
PC 30:0e; PC 18:0e/12:0; [M+H]+,Ether PC, 30:0e,C38 H78 N O7 P,114.3020039,122.8094238,111.5554488,107.2712253,92.69535443,100.6733369,144.5750014,135.2653812,126.5079365,130.4832054,129.1581058,132.0654368,215.6674728,214.4611712,205.1775809,195.525676,232.150133,212.9669716,138.093346,131.6339382,112.6370828,113.5487051,116.3876315,117.7038421,4.395714149,4.433951326,5.256264155,4.830691829,5.657523231,5.544198393,22.9843967,23.73789171,21.68414696,23.614216,23.78069908,22.51340774,261.6943847,284.8405263,269.6727026,257.1107955,243.9374891,246.3795156,139.8355932,140.7744419,125.1867291,120.8119538,116.8893557,125.6935917,0.4084002,0.373920288,0.348136093,0.362487269,0.41385776,0.425280596
PC 30:1; PC 14:0-16:1; [M+H]+,PC , 30:1,C38 H74 N O8 P,114.3006422,106.1969736,99.8814716,104.7352831,100.0723898,102.4526359,58.52434851,55.75228575,53.09746285,53.47667286,50.8538872,51.90587715,236.7211169,239.0358048,237.3208987,223.9332528,256.3054526,251.8620046,1393.253223,1330.24769,1167.667859,1215.620591,1205.567334,1265.13302,9.312216143,9.078360756,11.58338503,11.41732918,11.9626512,11.4796014,134.0567333,139.8429296,129.5820791,135.4550719,139.1640147,128.0014242,551.4595175,609.1178968,424.0030136,517.4885004,513.5880087,418.3981861,306.2990033,321.0290203,266.5691586,273.2904538,273.2961728,271.474714,45.88717026,44.59992571,43.40733848,43.09448071,51.93226221,51.2674089
PC 30:1e; PC 14:0e/16:1; [M+H]+,Ether PC, 30:1e,C38 H76 N O7 P,11.78146095,10.61743913,9.400797371,10.06446231,11.3197923,12.06977872,9.890905201,9.026209228,7.770989872,7.732902461,8.434951989,7.002192289,27.13331173,24.13248227,26.14298139,25.90559668,32.95292625,28.6058594,31.68174718,30.05622161,26.39437238,27.38707602,27.24081572,29.67870869,0.859968935,0.808855475,1.151714241,1.078733633,1.36355836,1.398005532,8.031989374,7.989209141,6.214390095,6.548071918,7.067976428,6.578649737,44.21024119,39.60630285,26.89425101,33.25913444,37.23144912,38.53032799,18.72213195,24.71815947,17.78781484,14.4997566,22.39689359,22.03238365,0.076393713,0.079393616,0.089707602,0.094330006,0.082504861,0.09132671
PC 30:2; PC 15:1-15:1; [M+H]+,PC , 30:2,C38 H72 N O8 P,0.684791747,0.538864387,0.650349232,0.538076855,0.404604886,0.875916358,0.581418998,0.570950292,0.526505724,0.476376588,0.40201395,0.691913745,3.80492064,5.403670334,7.874860938,5.075406398,10.56146406,8.069980722,92.46994517,85.06677383,72.13896811,77.07568577,80.45978612,80.37604551,0.282863097,0.287298518,0.227103267,0.33705608,0.312451021,0.351946334,1.57646457,1.381176426,1.327512191,1.382900271,1.772211378,1.118699013,11.49702498,15.11237994,12.15243775,10.04545601,9.55937735,11.55115861,11.76373956,5.258332125,8.898157692,1.124844744,7.506231462,6.343097966,0.350060789,0.269295698,0.264861542,0.231843493,0.504087814,0.295882588
PC 31:0; PC 5:0-26:0; [M+H]+,PC , 31:0,C39 H78 N O8 P,239.5110909,198.5990504,199.7229162,190.7949662,153.0223833,160.4440404,135.9217272,126.9479291,114.6580832,119.7229204,105.6766832,113.8271159,105.835595,125.6372369,131.6536739,115.9716771,145.7746158,116.86369,92.60655762,88.0415902,80.41447485,84.04112599,62.03299492,84.60370236,6.487534152,6.810045376,7.13014552,7.539931255,8.011514291,8.126297897,49.34226355,49.52524701,46.58907315,50.48532024,53.62518238,48.25512463,125.3463416,138.4327787,124.8247653,111.6288952,94.78231033,119.0180317,59.9332262,67.93205932,60.40221312,50.81293632,59.95202674,64.40494848,18.470945,7.907192456,17.51721939,15.08211369,20.42607938,15.82420821
PC 31:1; PC 7:0-24:1; [M+H]+,PC , 31:1,C39 H76 N O8 P,43.9746417,39.62264294,44.22786349,40.04677645,38.13598088,34.37770278,15.45109389,13.70922881,19.06009573,14.12452174,15.13248003,15.21554926,33.078554,37.55779214,37.70675337,36.07487231,44.77174665,40.64743638,96.08468559,88.92783446,74.3166014,79.29498949,79.10362125,90.01128635,1.9898949,1.887815247,2.730574042,2.253879711,2.354349309,2.338602058,15.4720099,16.62352389,17.32764263,18.24606384,16.38881315,16.08641338,53.45990248,63.05884941,51.22331141,70.53842314,49.46607562,62.8153413,36.88204345,38.48505871,37.27328407,30.12835039,36.13647586,32.42654906,10.99161088,10.48093147,10.55853024,9.723264661,11.74675147,11.09619575
PC 32:0; PC 16:0-16:0; [M+H]+,PC , 32:0,C40 H80 N O8 P,1579.967772,1523.529529,1359.178541,1337.158442,1294.96514,1338.10748,512.6940071,447.0867894,394.2948841,395.6273041,489.2742391,461.5790508,1022.582032,1071.957956,1075.487118,974.5212486,1156.799346,1068.526547,859.3018272,778.5849239,670.5405786,696.4739152,701.5328418,708.8402963,36.71736023,36.94783825,41.35858229,39.75263667,46.88361229,44.48091914,255.2257991,265.573129,272.2972469,278.3563485,275.4448388,256.2849253,822.0280737,982.9113159,816.6623773,774.7552798,777.6185761,797.6827593,397.4273382,381.0850459,335.6479692,332.783501,326.6554528,335.5965603,137.2580636,136.5594337,132.3761227,130.5959647,148.4290488,150.9882798
PC 32:0e; PC 18:0e/14:0; [M+H]+,Ether PC, 32:0e,C40 H82 N O7 P,392.8864297,376.8219789,359.4234253,472.2363913,366.0924188,355.7135016,578.992553,527.0703774,517.0238089,493.5824246,586.372821,528.5868326,663.970465,655.1535227,645.351856,688.4713712,696.1559355,684.341697,235.7990434,230.6502124,199.932375,219.0498359,200.838024,212.4112687,15.99037513,15.52637628,19.21375152,16.29421738,19.86233859,20.07793145,59.78103243,151.1238935,55.30395843,59.65264956,68.99321437,79.43857225,648.1402126,714.9192782,629.7275341,525.0084736,616.3169124,580.2357094,460.3935609,266.8141534,271.4182364,260.1759523,251.9283047,246.7156771,0.859744989,0.799103205,0.827635527,0.994148457,0.765062393,0.875217398
PC 32:1; PC 13:0-19:1; [M+H]+,PC , 32:1,C40 H78 N O8 P,20.90967677,13.07477822,12.41120639,11.44118031,11.15054955,9.801979556,3.078759122,4.367379679,6.574002106,4.220817827,5.041638375,32.10407349,18.33128961,12.56192363,7.582814116,12.85933967,19.81882099,19.98688473,21.18182364,14.84526023,191.4235255,7.098770633,28.71274684,35.0108285,0.485025962,0.402507202,6.726321216,1.108334085,6.172194099,1.06787431,6.311395815,10.22079271,13.48197718,6.408807865,3.064366778,14.40034735,519.8548317,21.83196897,599.3624109,486.4335589,524.6205349,47.44559455,36.24011049,389.1287999,317.3782416,25.83285464,327.1312691,25.97201774,16.26376474,3.998143141,3.003175337,1.520500382,2.618018288,2.250966284
PC 32:1; PC 16:0-16:1; [M+H]+,PC , 32:1,C40 H78 N O8 P,1892.294214,1825.935476,1688.841882,1746.050396,1523.369878,1547.377962,1010.70715,963.046433,914.3130298,899.2164264,915.4684334,882.3850298,2622.172059,2582.233917,2186.909525,2508.927709,2736.887328,2644.325584,4305.625563,4039.347182,2405.682759,3895.567401,3747.72562,3965.759326,155.433353,157.2609698,193.6718021,178.4851544,180.1381593,188.0210412,1473.433979,1449.043285,1425.191278,1531.596305,1482.230794,1412.233137,2975.352032,4192.196464,2641.250828,3131.350843,2764.079432,3704.902518,2600.116641,1644.293356,1529.465163,1987.697685,1444.697074,1731.582025,292.4387425,390.3030945,387.4436994,370.2523912,434.7243353,415.9289757
PC 32:1e; PC 18:1e/14:0; [M+H]+,Ether PC, 32:1e,C40 H80 N O7 P,0.066165443,0.061135924,0.084740781,0.060092135,0.064801514,0.054833207,0.098865688,0.157832016,0.095472275,0.051243712,0.148056435,0.055384103,0.36730886,0.989138695,0.221147228,1.07957703,0.16737684,0.357626642,0.059281891,0.049550121,0.141657569,1.263185531,1.305998774,1.404288459,0.018268261,0.003744616,0.007239508,0.021442638,0.006045881,0.009921371,0.045127457,0.265243149,0.129611466,0.13001566,0.071299942,0.157027996,4.962337669,0.35175901,2.863648069,3.211203921,0.298416706,3.541571683,2.854355418,2.170628866,2.162017058,1.169942122,2.533368245,2.913033966,0.007112018,0.006908016,0.006702324,0.006149194,0.007268292,0.009432166
PC 32:1e; PC 18:1e/14:0; [M+H]+,Ether PC, 32:1e,C40 H80 N O7 P,6.90226231,40.82543778,5.600628693,4.620134075,2.75499196,188.6083848,4.308354642,7.43080539,3.870988613,6.649909856,6.25545907,5.972177722,112.9412676,121.071943,126.3608906,112.4507336,156.3822681,148.9594516,2.831663793,18.12995077,2.503031154,5.153524359,6.65963791,3.637627806,0.314793357,0.45715566,0.330837497,0.246529496,0.412584065,0.834314045,1.212454201,1.261572713,1.10947615,2.26125989,1.828288215,1.113026568,489.9713764,470.4869368,325.609915,492.0579222,321.44506,368.123124,308.20098,245.5983691,206.6034025,208.4155013,228.1306271,178.64773,0.024168589,0.028133048,0.030312153,0.459621902,0.025350573,0.017261816
PC 32:1e; PC 18:1e/14:0; [M+H]+,Ether PC, 32:1e,C40 H80 N O7 P,134.0799176,131.3561441,119.6217483,123.6643565,113.267613,109.4697183,79.29382952,77.7179463,71.87799301,66.18500324,65.25500001,68.75456187,79.75613046,81.16836434,85.67128232,77.69560256,81.47441778,81.20184356,23.16338419,21.75121468,22.18930755,20.88988574,20.49907144,20.56161099,5.448892907,5.380744891,6.795164854,6.450142388,6.773428441,6.730997349,36.63007311,38.63479103,38.63271783,40.28911293,46.79905462,39.16911694,199.9701853,222.0563965,189.0819218,180.3993646,186.0425131,196.087221,115.1162949,114.7939229,101.2816187,96.03687846,95.305497,99.28376302,7.526838262,7.526093282,6.665362471,4.92622572,5.783509139,5.477072625
PC 32:1e; PC 18:1e/14:0; [M+H]+,Ether PC, 32:1e,C40 H80 N O7 P,185.7118681,191.3576583,176.8298196,180.2606769,151.7674064,260.0504935,370.200618,339.0430376,331.3258893,336.8738112,326.4969559,334.642166,301.1299548,304.6367707,241.1244191,283.6590068,318.8453373,303.5652573,527.0982608,483.8854365,456.0879746,455.4677903,458.6156863,472.3960304,31.45753282,27.32116802,38.3145721,35.66805706,33.8243168,38.68595439,111.1570876,108.4395117,108.2674031,113.1815321,115.5040049,107.8058164,702.1883402,580.1685951,605.5915644,624.9880543,547.459451,570.4727433,333.4132439,313.8221824,324.7576229,327.6180908,243.746913,367.6958702,0.495295421,0.424911987,0.450100694,0.79241609,0.535729899,0.51859888
PC 32:1e; PC 18:1e/14:0; [M+H]+,Ether PC, 32:1e,C40 H80 N O7 P,0.420010859,0.784152286,0.373428659,0.246548448,0.495141317,0.583748484,0.300357854,0.327452509,0.336316568,0.465618774,0.368773615,0.182113768,0.275041489,0.356746118,0.452104082,0.231534825,0.472448895,0.264790783,0.042485658,0.171831747,0.250825599,0.193643497,0.071452157,0.074291714,0.151126573,0.15307184,0.182156535,0.165332624,0.1405151,0.177376363,1.761836406,1.721376328,1.634453723,1.819874202,1.548951315,1.708187872,4.683303106,3.8618539,4.390412561,3.601434038,3.229247269,3.387846562,4.15348458,3.239134347,3.414448664,3.274914393,3.594497549,3.114432616,0.016323656,0.014058797,0.012162996,0.015058437,0.013105,0.018043396
PC 32:2; PC 16:1-16:1; [M+H]+,PC , 32:2,C40 H76 N O8 P,23.21709736,17.43639269,21.45959659,21.11942804,16.72250568,14.94233681,1.825391573,10.45028086,1.134767737,1.262322998,7.511322296,7.708413644,44.64012221,3.963275698,34.1922905,31.9118195,38.077006,44.62594431,137.6068405,11.35603207,77.9929245,10.90701065,7.48817552,17.70402838,0.064258873,0.142117452,0.165933128,0.324526136,0.214316573,0.175864347,2.636104173,20.36102162,2.740203872,2.771880175,17.70207165,1.843231966,8.757532691,113.5389013,123.4692486,79.97738363,106.823163,107.9178656,84.22201878,321.5659369,82.77068909,150.5949042,42.40686825,81.06275221,0.361686945,0.401238174,0.410676118,0.621083584,0.428170218,0.250380716
PC 32:2; PC 16:1-16:1; [M+H]+,PC , 32:2,C40 H76 N O8 P,103.5254426,131.3199685,94.60173501,98.60160937,88.88307216,75.17806741,69.72545467,74.78894284,64.31906501,70.85002177,59.86586001,55.44627835,285.1629763,342.3721624,307.7411097,321.4774791,368.6590898,304.3623325,1516.30857,1433.529178,1247.966987,1291.379102,1313.350363,1349.697674,24.25877961,25.27576687,31.27337131,27.93616864,31.168104,30.977682,172.0722029,163.4764518,168.9689048,183.4655928,177.0463689,160.0537777,650.7706272,703.1649936,494.0465979,626.9757494,398.4079989,512.26612,450.9502916,403.8022723,342.4965025,191.6396652,423.1919186,377.9219926,34.71433323,34.2423691,34.25134965,32.24716693,38.99079956,38.34223664
PC 32:2e; PC 18:2e/14:0; [M+H]+,Ether PC, 32:2e,C40 H78 N O7 P,14.80067472,15.36490214,12.28273133,14.81764556,11.29473034,11.84151771,3.101159174,1.191597214,3.178042705,3.029072847,1.661684584,2.701249665,4.697297181,13.50923522,14.12538705,11.81177977,13.59104689,12.19717213,10.00906479,7.502585345,6.695106061,8.175323296,7.903593549,9.082798845,0.290844296,0.397748622,0.383250682,0.315633992,0.252108377,0.454882097,1.849964884,1.364411993,1.352327654,1.555760747,1.961869881,2.095209392,5.24887098,11.22535936,19.77396093,14.66029634,15.08484649,9.965077209,16.93779431,15.05016366,11.04520475,7.162325254,10.17370503,12.50224774,0.191418395,0.207590729,0.207556177,0.192709564,0.234965536,0.225122645
PC 32:2e; PC 18:2e/14:0; [M+H]+,Ether PC, 32:2e,C40 H78 N O7 P,226.2758038,205.6750242,188.4953009,198.6057747,175.0860671,183.8389021,72.07957486,69.68784486,55.15459754,52.40407139,50.01012257,69.04267198,82.71605352,105.8368861,107.2408617,89.97317111,145.7936826,109.1987335,118.6191345,114.5572709,103.088481,106.5508275,98.7610769,107.6816979,7.091941633,6.903021552,7.932881156,8.38002688,8.701913329,9.173369708,87.38834188,85.16958009,88.76834758,92.42518196,78.69374693,86.36356939,212.7258546,308.5324252,292.2834072,269.0883409,230.6855098,230.9705672,190.9336525,174.1363028,154.4918185,126.2445592,153.06221,211.3564909,15.27764682,15.49821506,14.83552292,14.49647699,16.84703771,16.5513286
PC 32:3; PC 15:1-17:2; [M+H]+,PC , 32:3,C40 H74 N O8 P,47.51172336,45.45011528,24.83673763,25.97210828,43.97171348,43.88439206,35.5182715,32.73480706,15.26722777,14.61251259,76.57059979,78.35592567,52.14563051,49.0752566,57.51348488,58.46590241,37.75599075,47.01504098,15.20439435,14.68144676,7.208443195,7.346300873,6.566072543,7.955613147,1.689997706,1.74457896,1.016522302,1.024527375,5.141921919,5.071215981,20.05795739,19.39857071,23.76150547,24.6314961,7.471211556,6.8249928,101.4150816,110.3725059,66.26649863,65.83084983,46.68881182,42.32631918,31.85992618,30.95820178,26.31665849,27.63274373,23.01350883,22.07600769,1.950270996,1.845355027,2.056139211,1.874208169,0.926996255,0.94703906
PC 32:3; PC 15:1-17:2; [M+H]+,PC , 32:3,C40 H74 N O8 P,0.944785561,0.598245759,1.444365913,1.224776942,0.683482616,1.23420066,0.875123087,0.474872022,0.937044077,0.770798828,0.712456524,0.69494144,2.35513478,1.515210647,5.10198923,2.815057498,2.711794531,2.374571627,9.432248237,10.13415496,7.933225457,9.035648454,8.769959803,8.703465638,0.171739719,0.161308849,0.228449296,0.197430077,0.223349175,0.225786053,1.161640367,1.303013037,1.348978672,1.32041171,1.266273436,1.10994958,4.924171256,4.516500816,3.997754106,2.636706255,2.461710666,8.462703597,12.20864939,10.16590155,10.14232858,11.07936067,6.754028545,3.357722581,0.217343881,0.19835668,0.20759586,0.218738636,0.253381436,0.236453363
PC 33:0e; PC 16:0e/17:0; [M+H]+,Ether PC, 33:0e,C41 H84 N O7 P,6.204599115,5.947964278,6.172872559,6.24524739,5.457667986,5.047499827,13.14145298,11.57041057,11.6515291,10.9263224,11.27365781,11.07788791,5.810949384,5.861654493,5.589473155,5.565222888,5.857950141,6.005131671,0.606015725,0.436617759,0.50815729,0.38269314,0.449677402,0.450039124,0.112349721,0.108435663,0.116439367,0.128355403,0.139066717,0.142840129,0.284351623,0.321076023,0.309324464,0.399014229,0.256284757,0.337528456,5.398341149,5.826027911,5.452053297,4.665047718,5.226444116,5.293759671,2.25886027,1.909656696,1.557769666,1.76745509,1.765009471,1.932815759,0.008507593,0.008315734,0.00858629,0.007771008,0.009026559,0.012182616
PC 33:0e; PC 16:0e/17:0; [M+H]+,Ether PC, 33:0e,C41 H84 N O7 P,3.563558032,3.410234818,3.157683461,3.415210559,2.72649162,2.754546522,7.82366341,8.122982526,6.896810507,7.440745295,7.204636128,7.536889562,4.530198392,4.722043996,4.380682337,4.503748631,5.308122972,4.524425817,1.874505703,1.704272152,1.535318857,1.752475176,2.19547754,1.790384863,0.170015527,0.151554587,0.195031119,0.174624894,0.187396703,0.190697187,1.058896453,0.902647114,1.073747673,1.123536092,1.047976863,1.13251713,6.752414901,6.754862407,6.447349523,6.558316523,6.325761309,6.358820303,3.8574073,3.956610012,3.510566258,3.337131329,3.692004903,3.346250112,0.013694764,0.013833766,0.01350574,0.013429453,0.014265415,0.016223325
PC 33:1; PC 7:0-26:1; [M+H]+,PC , 33:1,C41 H80 N O8 P,364.3718125,346.3744378,332.1992794,369.0426879,284.6488777,286.5865881,119.6175852,149.2385998,147.0525578,141.4228211,142.6465202,139.5484535,206.7282962,137.7637878,205.6368264,200.1812096,232.6932269,211.1997395,134.5167981,108.7623653,103.5457331,118.0071898,140.0489753,118.424569,9.854026309,10.21845321,12.25341963,11.93626337,12.31692001,12.20383334,61.39860055,84.79753474,59.30320432,66.75228213,61.06246693,56.09828723,220.5239657,234.6718447,216.0622866,217.7427079,202.6590711,232.5011624,105.5645499,102.378688,87.63363915,89.28966353,88.93419044,96.79497228,39.3093714,38.9363881,37.48414784,37.90153511,41.14156172,42.71589772
PC 33:1e; PC 18:0e/15:1; [M+H]+,Ether PC, 33:1e,C41 H82 N O7 P,23.88838048,21.10176227,19.46251692,20.16872009,17.99184011,17.8660894,45.70873907,41.72166626,38.51758723,38.3833979,38.56223193,38.7325428,23.14910053,24.42720749,23.19002766,23.05157566,28.10202589,26.77325307,8.880929958,8.121382355,6.96201756,8.026438808,7.907247297,7.870535461,0.98616508,0.975218438,1.060537203,1.071803707,1.23977042,1.226930356,4.178638635,4.123330911,4.354351148,4.40152961,4.220248607,3.9666512,29.77995375,31.48788181,34.34488104,33.26996726,34.31549562,37.63078862,18.58366154,17.52022829,15.72943551,11.88230548,16.81758716,17.41630187,0.077776641,0.067639817,0.058963776,0.072296883,0.074537442,0.076488275
PC 34:0; PC 17:0-17:0; [M+H]+,PC , 34:0,C42 H84 N O8 P,447.0663162,436.4852629,389.6401008,416.9455618,367.9916333,369.4888394,162.7712063,159.2668612,146.5290674,145.4510914,138.4299868,135.6057007,150.4843298,147.725506,147.1729199,139.9442548,159.7717886,153.6657317,54.08927211,50.48778313,46.5609024,44.3366625,47.63870766,48.50921633,8.714162271,8.539251974,11.33272245,10.57377421,11.19154397,11.03022984,67.13548965,62.26850311,64.34108011,69.70276432,75.49993984,69.3849589,100.6696103,123.5715446,101.3097261,95.42596893,100.4278703,114.2101279,48.75395875,50.03338608,42.59241818,41.91936954,40.72529658,41.37863877,17.71374725,17.66839289,17.25759723,17.07222502,19.35040445,19.45642307
PC 34:0e; PC 18:0e/16:0; [M+H]+,Ether PC, 34:0e,C42 H86 N O7 P,187.2540636,180.7896018,167.1763567,177.3298892,141.1316424,147.9381659,518.2994914,488.7097663,453.1929757,468.1862764,483.215045,454.2267791,173.7842548,172.4246451,179.8087675,165.9180585,177.531957,168.0682382,11.12121103,9.823809503,8.377207898,9.840535786,8.49112283,9.408982404,4.075419032,4.129542417,5.346366608,4.885567254,5.619358573,5.477680557,10.67135154,11.22677425,11.7122266,10.99872633,12.69747984,10.58848958,157.6600472,167.9786082,158.6023787,153.0780506,151.7456903,155.086207,62.80856324,61.23150868,53.16749836,49.75339101,53.45078134,54.9639929,0.091735496,0.098383716,0.091721174,0.09473027,0.103543834,0.098555917
PC 34:1; PC 16:0-18:1; [M+H]+,PC , 34:1,C42 H82 N O8 P,7352.81573,7077.324383,6357.084058,6552.672479,5981.048874,6452.990393,4969.427613,4663.943687,4065.289383,4028.967265,5286.908113,5257.569646,5881.285403,5676.079852,5951.386816,5675.909473,4689.443013,6033.448814,3165.32315,2166.680318,1979.697036,1896.326841,1931.612709,2013.155161,281.4198468,285.4556,345.8555747,307.4696296,375.5548282,375.0628805,3391.486619,3264.943463,3088.972822,3831.788743,3460.06076,2793.816564,5803.781442,6268.069155,5280.576074,5176.41388,5212.852669,5545.094871,2055.111817,2714.464565,2554.288115,1704.120729,1690.940409,2457.702078,746.6853088,683.9060449,560.5562039,667.9177383,825.881019,800.9298846
